Ссылка;Название;Сайт;Телефон;Email;Рубрики
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380354?&stand=10C194";"ZZSINO CARBIDE CO. LTD";"http://www.zzsinocarbide.com/";"+86 73122285761";"sales@zzsinocarbide.com";"Способы и оборудование для добычи нефти и газа Аппаратура для контроля и управления работой нефтедобывающих скважин. Телеизмерительные скважинные системы, системы управления насосными станциями"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380439?&stand=10E020";"АГЕТТ, ООО";"http://www.agett.ru/";"+7 (495) 025-5211";"info-ru@agett.ru";"Сервис буровых растворов Приготовление цементных растворов. Цементосмесительные установки, агрегаты"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380059?&stand=10C016";"АЛЬВИС НТО, ООО";"https://www.kaprolon-alvis.ru/";"+7 (950) 901-1180";"alvis@kaprolon-alvis.ru";"Новые химические вещества и материалы, применяемые в нефтегазовой промышленности Торцевые уплотнения для насосов, компрессоров и мешалок Импортозамещение"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380454?&stand=10C054";"АСМЕ РУС, ООО";"https://www.sunruigroup.com/";"+86 0379-64829105";"";"Инструмент к оборудованию для добычи нефти и газа Установки для очистки и регенерации"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380189?&stand=10C050";"АТМ СТИЛ, ООО";"http://www.atmsteel.ru/";"+7 (495) 984-0434";"info@atmsteel.ru";"Криогенные вентили, приводы и активаторы Запорно-регулирующая арматура Технологические насосы и арматура"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380104?&stand=10C060";"БАРРЕЛЬ ТЕХНОЛОДЖИ, ООО";"https://www.neftegaz-expo.ru/";"+7 9934187088";"barreltechnology@yandex.ru";"Оборудование, приспособления и инструменты при работах с бурильной колонной Оборудование и приспособления для очистки забоя при бурении ствола скважины. Буровые насосы, манифольды, шланги, вибросита, гидроциклоны, песко- и глиноотделители, шламоуловители, илоотделители, осадители, приемные емкости, центрифуги, дегазаторы бурового раствора"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380018?&stand=10D005";"ГИДРОАРСЕНАЛ, ООО";"http://www.gidroarsenal.com/";"+7 (495) 660-3537";"info@gidroarsenal.com";"Очистное оборудование высокого давления"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380259?&stand=10C022";"ДЕТАЛИТ, OOO";"http://www.detalit725.ru/";"+7 902 442 7182";"detalit@bk.ru";"Оборудование для АГЗС Насосы, клапаны и фильтры для очистки от примесей Заправочные пистолеты и краны Импортозамещение"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380876?&stand=10E071";"ИМЭКСПАРТНЕР, ООО";"http://imexpartner.ru/";"+7 (499) 455-5513";"sales@imexpartner.ru";"Транспортные услуги Услуги по предоставлению в аренду производственных и складских помещений"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380371?&stand=10D020";"ИНИТ ПЛЮС";"https://init-plus.com/";"+7 (351) 729-9944";"office@init-plus.com";"Оборудование для АЗС Сопутствующие услуги на АЗС"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380947?&stand=10A020";"ИНТЕХ ГМБХ";"https://www.neftegaz-expo.ru/";"";"";"Нефтехимическое оборудование Капитальный ремонт. Техническое обслуживание и ремонт. Пусконаладочные работы"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380450?&stand=10A040";"ИНТЕХ ДИАМАНТ, ООО";"http://www.intech-diamond.ru/";"+7 (495) 952-6916";"info@intech-diamond.com";"Технологии и материалы для ремонта оборудования и трубопроводов Буровые долота"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380064?&stand=10C001";"ИРТЭК — БУРОВОЙ СЕРВИС, ООО";"https://irtek-bs.ru/";"+7 (951) 892-3250";"irtek-bs@bk.ru";"Оборудование, приспособления и инструменты при работах с бурильной колонной Оборудование и приспособления для очистки забоя при бурении ствола скважины. Буровые насосы, манифольды, шланги, вибросита, гидроциклоны, песко- и глиноотделители, шламоуловители, илоотделители, осадители, приемные емкости, центрифуги, дегазаторы бурового раствора"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380572?&stand=10C018";"КНИДЕР, ООО";"http://kneader-russia.ru/";"+7 (495) 640-8388";"office@kneader-russia.com";"Запорно-регулирующая арматура Ответные фланцы к трубопроводной арматуре"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380191?&stand=10B050";"КОНРУС, НПП, АО";"http://www.conrus.ru/";"+7 (495) 147-8778";"info@conrus.ru";"Запорно-регулирующая арматура Системы автоматики и телемеханики. Контрольно-измерительные приборы, регуляторы технологических процессов переработки нефти и газа"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380949?&stand=10E070";"ЛИГА, ТД";"https://www.neftegaz-expo.ru/";"";"";""
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380950?&stand=10B020";"ЛИЮЙ ГАЗ ПАУЭР РУС";"https://www.neftegaz-expo.ru/";"";"";"Электрическое оборудование. Промышленное освещение"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380518?&stand=10C028";"ОКС ГРУПП, ООО";"http://www.ocs-group.ru/";"+7 (495) 518-6206";"info@ecolo.ru";"Устранение выбросов паров ЛВЖ. Рекуперация паров, подавление запаха"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380610?&stand=10E015";"ПЛАКАРТ, АО";"http://www.plakart.pro/";"+7 (495) 565-3883";"info@plakart.pro";"Методы и средства предотвращения коррозии труб и оборудования магистральных трубопроводов Капитальный ремонт. Техническое обслуживание и ремонт. Пусконаладочные работы"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/381241?&stand=10D014";"ПОЛЮС-СТ, ООО";"http://www.polus-st.ru/";"+7 (495) 380-1980";"info@polus-st.ru";"Видеонаблюдение и системы безопасности"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380181?&stand=10B030";"ПРОГАЗ, ООО";"http://www.p-gas.ru/";"+7 (495) 150-0251";"info@p-gas.ru";"Криогенная техника для СПГ, водорода и других криогенных газов Воздухо- и газоразделительное оборудование"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380253?&stand=10D028";"ПромХимТех, OOO";"http://www.promhimtech.ru/";"8 800 250-0154";"zakaz@promhimtech.ru";"Насосное, вентиляционное и компрессорное оборудование Импортозамещение Технологические насосы и арматура"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380951?&stand=10C030";"РГКС";"https://www.neftegaz-expo.ru/";"";"";""
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380217?&stand=10C026";"РЕЗИНОТЕХСЕРВИС, НПФ, ООО";"http://www.rezinaservis.ru/";"+7 (499) 272-1400";"rabberservis@mail.ru";"Производство уплотнений (РТИ) Импортозамещение"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380153?&stand=10A155";"САДДЕКС СБ";"http://www.saddex.ru/";"+7 (495) 811-0081";"info@saddex.ru";"Запорно-регулирующая арматура Технологии и материалы для ремонта оборудования и трубопроводов Ответные фланцы к трубопроводной арматуре Оборудование и оснастка линейной части трубопроводов. Трубы, запорная арматура, компенсаторы"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380548?&stand=10D250";"СЕМЬ БРАТЬЕВ, ТК, OOO";"https://www.neftegaz-expo.ru/";"+7 (903) 589-5828";"info@7b-travel.ru";"Техника и технологии строительства магистральных трубопроводов нефти и газа Эксплуатация магистральных трубопроводов нефти и газа"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380395?&stand=10C024";"СКИПЕТР";"http://www.skipetrmsk.ru/";"+7 (495) 795-1299";"dk@skipetrmsk.ru";"Криогенная техника для СПГ, водорода и других криогенных газов Технологические насосы и арматура"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380869?&stand=10C020";"СПЕЦГИДРОАГРЕГАТ, ООО";"http://www.aprska.ru/";"+7 (919) 620-2000";"aprska@yandex.ru";"Монтаж-демонтаж буровых установок Буровые вышки"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380872?&stand=10C028";"СУРАКШ РУС, ООО";"https://sursorb.ru/";"+7 (812) 622-4976";"sales.rus@suracsh.com";"Устранение выбросов паров ЛВЖ. Рекуперация паров, подавление запаха"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380127?&stand=10D001";"ТРОЭКСРУС, ООО";"http://www.aplusx.com/";"+7 (920) 417-4977";"info@troex-rus.ru";"Измерительные приборы, расходомеры, сенсоры, управляющие устройства Системы автоматики и телемеханики. Контрольно-измерительные приборы, регуляторы технологических процессов переработки нефти и газа"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380576?&stand=10D024";"ЦЕНТР ИНСТРУМЕНТА, ООО";"http://www.centretools.ru/";"+7 (8152) 78-35-00";"info@centretools.ru";"Сервисные компании и услуги Технологии и материалы для ремонта оборудования и трубопроводов Пневматический инструмент"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380687?&stand=10D010";"ЮНИКОЛ РУС, ООО";"http://www.unicolrus.com/";"8 800 222-7487";"info@unicolrus.com";"Транспорт сырой нефти и газа на промыслах. Трубы и трубопроводная арматура промысловых трубопроводов. Насосы дожимные, компрессоры Оборудование головных и промежуточных насосных станций. Компрессоры для транспорта газа по магистральным трубопроводам"
